10350	262797021	803112
10350	262797022	1022195
10350	262797023	2
10350	262797024	20691
10350	262797025	2
10350	262797026	789
10350	262797027	511
10350	262797028	1
10350	262797029	365
10350	262797030	212
10350	262797031	7
10350	262797032	106
10350	262797033	295
10350	262797034	434
10350	262797035	14
10350	262797036	787
10350	262797037	2
10350	262797038	100116
10350	262797039	55044
10350	262797040	149
10350	262797041	3199
10350	262797042	15
10350	262797043	28
10350	262797044	181
10350	262797045	9
10350	262797046	2016
10350	262797047	49
10350	262797048	62
10350	262797049	2
10350	262797050	1336
10350	262797051	3
10350	262797052	2465
10350	262797053	711
10350	262797054	1
10350	262797055	47
10350	262797056	27271
10350	262797057	44
10350	262797058	19
10350	262797059	31
10350	262797060	1940
10350	262797061	3106
10350	262797062	22
10350	262797063	475
10350	262797064	26
10350	262797065	28
10350	262797066	193
10350	262797067	44
10350	262797068	132
10350	262797069	2
10350	262797070	178
10350	262797071	12
10350	262797072	68
10350	262797073	143
10350	262797074	3
10350	262797075	21947
10350	262797076	1
10350	262797077	210
10350	262797078	3
10350	262797079	12129
10350	262797080	1
10350	262797081	7
10350	262797082	233
10350	262797083	44
10350	262797084	27
10350	262797085	226
10350	262797086	2
10350	262797087	31
10350	262797088	1516
10350	262797089	5309
10350	262797090	3
10350	262797091	569
10350	262797092	60
10350	262797093	3
10350	262797094	12129
10350	262797095	10
10350	262797096	27
10350	262797097	199
10350	262797098	362
10350	262797099	6
10350	262797100	14
10350	262797101	2
10350	262797102	75
10350	262797103	50
10350	262797104	4283
10350	262797105	362
10350	262797106	6
10350	262797107	14
10350	262797108	22
10350	262797109	3
10350	262797110	233
10350	262797111	253
10350	262797112	7
10350	262797113	17239
10350	262797114	2
10350	262797115	37
10350	262797116	99
10350	262797117	9
10350	262797118	299
10350	262797119	72
10350	262797120	1725
10350	262797121	8428
10350	262797122	32
10350	262797123	1940
10350	262797124	2
10350	262797125	1568
10350	262797126	64
10350	262797127	1
10350	262797128	21
10350	262797129	519
10350	262797130	72
10350	262797131	17
10350	262797132	43
10350	262797133	2328
10350	262797134	1503
10350	262797135	26
10350	262797136	13
10350	262797137	91
10350	262797138	105
10350	262797139	61654
10350	262797140	75094
10350	262797141	2141
10350	262797142	8216
10350	262797143	2
10350	262797144	160
10350	262797145	50
10350	262797146	2019
10350	262797147	222
10350	262797148	1
10350	262797149	338221
10350	262797150	1
10350	262797151	3
10350	262797152	2141
10350	262797153	39
10350	262797154	426
10350	262797155	41
10350	262797156	122
10350	262797157	1495
10350	262797158	1438813
10350	262797159	73
10350	262797160	1304
10350	262797161	9
10350	262797162	495
10350	262797163	17
10350	262797164	29
10350	262797165	2
10350	262797166	41197
10350	262797167	296
10350	262797168	149
10350	262797169	12
10350	262797170	10
10350	262797171	3804
10350	262797172	9
10350	262797173	5021
10350	262797174	426
10350	262797175	10
10350	262797176	86
10350	262797177	4799
10350	262797178	11
10350	262797179	29
10350	262797180	1
10350	262797181	776
10350	262797182	11802
10350	262797183	2
10350	262797184	22372
10350	262797185	42
10350	262797186	18
10350	262797187	12809
10350	262797188	3
10350	262797189	1855
10350	262797190	2
10350	262797191	268
10350	262797192	418
10350	262797193	24321
10350	262797194	33
10350	262797195	16
10350	262797196	130997
10350	262797197	2
10350	262797198	3346
10350	262797199	12
10350	262797200	15565
10350	262797201	27271
10350	262797202	1
10350	262797203	12533
10350	262797204	29
10350	262797205	19
10350	262797206	241
10350	262797207	1
10350	262797208	42
10350	262797209	153
10350	262797210	107799
10350	262797211	107799
10350	262797212	107799
10350	262797213	107799
10350	262797214	107799
10350	262797215	107799
10350	262797216	107799
10350	262797217	107799
10350	262797218	107799
10350	262797219	107799
10350	262797220	219
10350	262797221	42
10350	262797222	12041
10350	262797223	7709
10350	262797224	1
10350	262797225	70
10350	262797226	3
10350	262797227	850
10350	262797228	9
10350	262797229	2665
10350	262797230	73464
10350	262797231	64164
10350	262797232	19
10350	262797233	393
10350	262797234	12
10350	262797235	16963
10350	262797236	1
10350	262797237	210
10350	262797238	20529
10350	262797239	4168
10350	262797240	1
10350	262797241	14826
10350	262797242	58
10350	262797243	24
10350	262797244	452
10350	262797245	7593
10350	262797246	7
10350	262797247	4611
10350	262797248	14406
10350	262797249	602
10350	262797250	6
10350	262797251	819
10350	262797252	25
10350	262797253	42
10350	262797254	18
10350	262797255	421
10350	262797256	2
10350	262797257	37
10350	262797258	18
10350	262797259	6490
10350	262797260	1934
10350	262797261	26
10350	262797262	3
10350	262797263	110
10350	262797264	77
10350	262797265	18
10350	262797266	287
10350	262797267	12713
10350	262797268	1
10350	262797269	5
10350	262797270	2769
10350	262797271	10
10350	262797272	72
10350	262797273	92034
10350	262797274	2
10350	262797275	11017
10350	262797276	42
10350	262797277	41
10350	262797278	72
10350	262797279	2
10350	262797280	241
10350	262797281	1
10350	262797282	687
10350	262797283	14
10350	262797284	575
10350	262797285	1178
10350	262797286	19
10350	262797287	31
10350	262797288	2141
10350	262797289	58
10350	262797290	226
10350	262797291	53
10350	262797292	2
10350	262797293	41197
10350	262797294	6908
10350	262797295	3
10350	262797296	981
10350	262797297	2
10350	262797298	1005
10350	262797299	10498
10350	262797300	289
10350	262797301	125
10350	262797302	2
10350	262797303	443
10350	262797304	66
10350	262797305	1091
10350	262797306	426
10350	262797307	10
10350	262797308	203
10350	262797309	9
10350	262797310	134
10350	262797311	1440
10350	262797312	26
10350	262797313	55
10350	262797314	68
10350	262797315	12
10350	262797316	9998
10350	262797317	7
10350	262797318	2060
10350	262797319	6
10350	262797320	9814
10350	262797321	20
10350	262797322	3
10350	262797323	2608
10350	262797324	1
10350	262797325	3
10350	262797326	181
10350	262797327	19
10350	262797328	31
10350	262797329	9446
10350	262797330	182
10350	262797331	39
10350	262797332	891
10350	262797333	67387
10350	262797334	44
10350	262797335	364
10350	262797336	9
10350	262797337	535
10350	262797338	29
10350	262797339	90
10350	262797340	1200
10350	262797341	2
10350	262797342	356
10350	262797343	3
10350	262797344	2236
10350	262797345	3228
10350	262797346	1412
10350	262797347	2
10350	262797348	31
10350	262797349	1090
10350	262797350	106
10350	262797351	42
10350	262797352	1670
10350	262797353	1
10350	262797354	14
10350	262797355	58
10350	262797356	27
10350	262797357	30
10350	262797358	25
10350	262797359	42
10350	262797360	18
10350	262797361	277
10350	262797362	1178
10350	262797363	2
10350	262797364	4
10350	262797365	2236
10350	262797366	3228
10350	262797367	19
10350	262797368	4
10350	262797369	95153
10350	262797370	1898
10350	262797371	206
10350	262797372	621
10350	262797373	1523
10350	262797374	35299
10350	262797375	2
10350	262797376	4
10350	262797377	248
10350	262797378	19
10350	262797379	4
10350	262797380	31
10350	262797381	6015
10350	262797382	19506
10350	262797383	4895
10350	262797384	1
10350	262797385	5
10350	262797386	81
10350	262797387	3
10350	262797388	1119
10350	262797389	182
10350	262797390	39
10350	262797391	1
10350	262797392	8985
10350	262797393	1
10350	262797394	4
10350	262797395	37
10350	262797396	107
10350	262797397	1483
10350	262797398	117
10350	262797399	9
10350	262797400	671
10350	262797401	13
10350	262797402	256
10350	262797403	20
10350	262797404	90
10350	262797405	1200
10350	262797406	2
10350	262797407	4
10350	262797408	3346
10350	262797409	12
10350	262797410	2476
10350	262797411	107799
10350	262797412	107799
10350	262797413	107799
10350	262797414	107799
10350	262797415	107799
10350	262797416	107799
10350	262797417	107799
10350	262797418	107799
10350	262797419	107799
10350	262797420	107799
10350	262797421	75
10350	262797422	21627
10350	262797423	2
10350	262797424	4
10350	262797425	391
10350	262797426	14
10350	262797427	20
10350	262797428	15119
10350	262797429	55
10350	262797430	169
10350	262797431	19
10350	262797432	4
10350	262797433	37
10350	262797434	678
10350	262797435	2
10350	262797436	103
10350	262797437	678
10350	262797438	124
10350	262797439	38
10350	262797440	68
10350	262797441	27
10350	262797442	1078
10350	262797443	2
10350	262797444	41197
10350	262797445	2571
10350	262797446	1
10350	262797447	5
10350	262797448	19025
10350	262797449	14203
10350	262797450	335
10350	262797451	7
10350	262797452	4635
10350	262797453	23102
10350	262797454	47
10350	262797455	1031
10350	262797456	135
10350	262797457	30
10350	262797458	100
10350	262797459	672
10350	262797460	20
10350	262797461	45
10350	262797462	3
10350	262797463	1495
10350	262797464	2
10350	262797465	178
10350	262797466	143
10350	262797467	27271
10350	262797468	18
10350	262797469	56
10350	262797470	767
10350	262797471	23
10350	262797472	31
10350	262797473	22713
10350	262797474	6
10350	262797475	1001
10350	262797476	18542
10350	262797477	1115686
10350	262797478	3
10350	262797479	122
10350	262797480	6
10350	262797481	53
10350	262797482	154708
10350	262797483	1295
10350	262797484	358
10350	262797485	29
10350	262797486	1
10350	262797487	14826
10350	262797488	1310
10350	262797489	3
10350	262797490	106
10350	262797491	15
10350	262797492	3
10350	262797493	163
10350	262797494	2
10350	262797495	1065
10350	262797496	121
10350	262797497	30
10350	262797498	7
10350	262797499	1495
10350	262797500	1968
10350	262797501	19
10350	262797502	241
10350	262797503	1
10350	262797504	7
10350	262797505	250275
10350	262797506	2
10350	262797507	3346
10350	262797508	12
10350	262797509	535
10350	262797510	720
10350	262797511	12
10350	262797512	41
10350	262797513	275
10350	262797514	7117
10350	262797515	19
10350	262797516	167
10350	262797517	153
10350	262797518	772
10350	262797519	189
10350	262797520	309
10350	262797521	2313
10350	262797522	2
10350	262797523	482
10350	262797524	4679
10350	262797525	1921
10350	262797526	74
10350	262797527	3
10350	262797528	1477
10350	262797529	807
10350	262797530	17
10350	262797531	29
10350	262797532	2
10350	262797533	41197
10350	262797534	1347
10350	262797535	1850994
10350	262797536	2
10350	262797537	31
10350	262797538	509
10350	262797539	10
10350	262797540	40042
10350	262797541	861
10350	262797542	26
10350	262797543	1686
10350	262797544	41
10350	262797545	172
10350	262797546	253
10350	262797547	1458
10350	262797548	14359
10350	262797549	2
10350	262797550	2110
10350	262797551	18
10350	262797552	255
10350	262797553	1
10350	262797554	12
10350	262797555	5686
10350	262797556	2
10350	262797557	146
10350	262797558	10
10350	262797559	2716
10350	262797560	33
10350	262797561	3
10350	262797562	668
10350	262797563	2
10350	262797564	2215
10350	262797565	887
10350	262797566	3632
10350	262797567	3425
10350	262797568	1
10350	262797569	32
10350	262797570	491
10350	262797571	2
10350	262797572	41197
10350	262797573	2744
10350	262797574	16
10350	262797575	840640
10350	262797576	2
10350	262797577	31
10350	262797578	5936
10350	262797579	36
10350	262797580	707
10350	262797581	221
10350	262797582	276
10350	262797583	189
10350	262797584	1508
10350	262797585	9
10350	262797586	8106
10350	262797587	7
10350	262797588	1897
10350	262797589	2
10350	262797590	341
10350	262797591	7
10350	262797592	12495
10350	262797593	18191
10350	262797594	12
10350	262797595	2527
10350	262797596	1
10350	262797597	4
10350	262797598	52
10350	262797599	48
10350	262797600	107
10350	262797601	169
10350	262797602	58817
10350	262797603	2
10350	262797604	4
10350	262797605	75
10350	262797606	288
10350	262797607	3
10350	262797608	2236
10350	262797609	3228
10350	262797610	1412
10350	262797611	19
10350	262797612	107799
10350	262797613	107799
10350	262797614	107799
10350	262797615	107799
10350	262797616	107799
10350	262797617	107799
10350	262797618	107799
10350	262797619	107799
10350	262797620	107799
10350	262797621	107799
10350	262797622	10
10350	262797623	253
10350	262797624	13675
10350	262797625	45
10350	262797626	3
10350	262797627	8594
10350	262797628	12713
10350	262797629	2
10350	262797630	178
10350	262797631	3
10350	262797632	1855
10350	262797633	18
10350	262797634	56
10350	262797635	13323
10350	262797636	1
10350	262797637	1552
10350	262797638	42
10350	262797639	44
10350	262797640	30
10350	262797641	530
10350	262797642	29
10350	262797643	12713
10350	262797644	5
10350	262797645	24
10350	262797646	15
10350	262797647	50
10350	262797648	30454
10350	262797649	1495
10350	262797650	1412
10350	262797651	2
10350	262797652	168
10350	262797653	14826
10350	262797654	5581
10350	262797655	1
10350	262797656	33
10350	262797657	114
10350	262797658	3106
10350	262797659	3
10350	262797660	174
10350	262797661	423
10350	262797662	1
10350	262797663	35
10350	262797664	16014
10350	262797665	89
10350	262797666	41351
10350	262797667	3
10350	262797668	1056
10350	262797669	72
10350	262797670	125
10350	262797671	2
10350	262797672	3212
10350	262797673	631
10350	262797674	3486
10350	262797675	2
10350	262797676	167
10350	262797677	10
10350	262797678	1563689
10350	262797679	2
10350	262797680	5852
10350	262797681	42
10350	262797682	18
10350	262797683	290
10350	262797684	16
10350	262797685	279
10350	262797686	2
10350	262797687	12191
10350	262797688	130
10350	262797689	46
10350	262797690	16908
10350	262797691	5786
10350	262797692	2
10350	262797693	167
10350	262797694	148396
10350	262797695	5786
10350	262797696	1
10350	262797697	6814
10350	262797698	15215
10350	262797699	1
10350	262797700	18
10350	262797701	9
10350	262797702	134
10350	262797703	33834
10350	262797704	430
10350	262797705	2
10350	262797706	270528
10350	262797707	16
10350	262797708	233
10350	262797709	20
10350	262797710	29
10350	262797711	1
10350	262797712	44
10350	262797713	2561
10350	262797714	29
10350	262797715	1204
10350	262797716	2
10350	262797717	67
10350	262797718	14826
10350	262797719	4953
10350	262797720	1527434
10350	262797721	3
10350	262797722	403
10350	262797723	192
10350	262797724	15
10350	262797725	27271
10350	262797726	1
10350	262797727	6297
10350	262797728	1
10350	262797729	5
10350	262797730	27271
10350	262797731	36
10350	262797732	1485
10350	262797733	2
10350	262797734	75
10350	262797735	169
10350	262797736	58
10350	262797737	134
10350	262797738	10317
10350	262797739	2
10350	262797740	67
10350	262797741	273
10350	262797742	42
10350	262797743	808
10350	262797744	29
10350	262797745	275
10350	262797746	7117
10350	262797747	1
10350	262797748	121
10350	262797749	44
10350	262797750	30
10350	262797751	86
10350	262797752	21947
10350	262797753	26
10350	262797754	11
10350	262797755	455
10350	262797756	1
10350	262797757	1957
10350	262797758	44
10350	262797759	166
10350	262797760	30
10350	262797761	17695
10350	262797762	62
10350	262797763	33
10350	262797764	28
10350	262797765	1940
10350	262797766	3106
10350	262797767	2
