4150	239438960	1270490
4150	239438961	97422
4150	239438962	7306
4150	239438963	16795
4150	239438964	369
4150	239438965	7
4150	239438966	4563
4150	239438967	348
4150	239438968	16
4150	239438969	163
4150	239438970	46
4150	239438971	271
4150	239438972	1
4150	239438973	2359
4150	239438974	2274
4150	239438975	3
4150	239438976	2307
4150	239438977	2
4150	239438978	37
4150	239438979	202
4150	239438980	14
4150	239438981	1703
4150	239438982	5
4150	239438983	851
4150	239438984	14
4150	239438985	2
4150	239438986	52
4150	239438987	10
4150	239438988	7
4150	239438989	8906
4150	239438990	553
4150	239438991	56311
4150	239438992	2199
4150	239438993	1
4150	239438994	1606
4150	239438995	1532
4150	239438996	3
4150	239438997	4539
4150	239438998	18
4150	239438999	18475
4150	239439000	76519
4150	239439001	9
4150	239439002	5303
4150	239439003	20
4150	239439004	224
4150	239439005	214
4150	239439006	2
4150	239439007	146
4150	239439008	10
4150	239439009	86
4150	239439010	1718
4150	239439011	17
4150	239439012	14
4150	239439013	1
4150	239439014	436
4150	239439015	113
4150	239439016	2121
4150	239439017	2
4150	239439018	37
4150	239439019	4467
4150	239439020	3368
4150	239439021	2
4150	239439022	443
4150	239439023	16
4150	239439024	106
4150	239439025	15
4150	239439026	21363
4150	239439027	12
4150	239439028	939
4150	239439029	256
4150	239439030	32
4150	239439031	3
4150	239439032	32238
4150	239439033	228
4150	239439034	12
4150	239439035	1514
4150	239439036	3296
4150	239439037	165
4150	239439038	3988
4150	239439039	2
4150	239439040	443
4150	239439041	164
4150	239439042	4151
4150	239439043	12
4150	239439044	18
4150	239439045	579
4150	239439046	15741
4150	239439047	1
4150	239439048	7
4150	239439049	317340
4150	239439050	1
4150	239439051	24878
4150	239439052	6
4150	239439053	120
4150	239439054	4483
4150	239439055	503742
4150	239439056	1
4150	239439057	5
4150	239439058	9629
4150	239439059	6
4150	239439060	9269
4150	239439061	6
4150	239439062	2180
4150	239439063	6688
4150	239439064	2
4150	239439065	31
4150	239439066	3790
4150	239439067	161
4150	239439068	6
4150	239439069	3
4150	239439070	32238
4150	239439071	11352
4150	239439072	3
4150	239439073	2144
4150	239439074	17
4150	239439075	2941
4150	239439076	2
4150	239439077	4
4150	239439078	8
4150	239439079	61
4150	239439080	27
4150	239439081	2116
4150	239439082	1
4150	239439083	4
4150	239439084	39
4150	239439085	16795
4150	239439086	46941
4150	239439087	1
4150	239439088	4
4150	239439089	25
4150	239439090	113
4150	239439091	6
4150	239439092	69
4150	239439093	1686
4150	239439094	80
4150	239439095	7262
4150	239439096	43
4150	239439097	2199
4150	239439098	1
4150	239439099	38
4150	239439100	8
4150	239439101	285
4150	239439102	9
4150	239439103	30
