1150	199523250	1755895
1150	199523251	721
1150	199523252	7140
1150	199523253	898
1150	199523254	10
1150	199523255	172
1150	199523256	30378
1150	199523257	496
1150	199523258	16
1150	199523259	24151
1150	199523260	82
1150	199523261	565
1150	199523262	667
1150	199523263	11
1150	199523264	6148
1150	199523265	1
1150	199523266	16
1150	199523267	6689
1150	199523268	161
1150	199523269	23262
1150	199523270	93
1150	199523271	7
1150	199523272	1295
1150	199523273	30652
1150	199523274	5271
1150	199523275	275
1150	199523276	3
1150	199523277	17392
1150	199523278	6
1150	199523279	3
1150	199523280	21619
1150	199523281	3226
1150	199523282	20838
1150	199523283	1
1150	199523284	100
1150	199523285	7704
1150	199523286	1
1150	199523287	3
1150	199523288	174
1150	199523289	12396
1150	199523290	1
1150	199523291	17897
1150	199523292	531
1150	199523293	6
1150	199523294	35
1150	199523295	140
1150	199523296	5195
1150	199523297	159
1150	199523298	3
1150	199523299	3321
1150	199523300	17848
1150	199523301	1
1150	199523302	851
1150	199523303	3
1150	199523304	163
1150	199523305	6
1150	199523306	3
1150	199523307	9039
1150	199523308	2
1150	199523309	31
1150	199523310	531
1150	199523311	137
1150	199523312	1934
1150	199523313	11
1150	199523314	3
1150	199523315	138
1150	199523316	10
1150	199523317	50
1150	199523318	2637
1150	199523319	182
1150	199523320	1
1150	199523321	599
1150	199523322	11
1150	199523323	64
1150	199523324	3
1150	199523325	214
1150	199523326	25
1150	199523327	8
1150	199523328	70
1150	199523329	672
1150	199523330	32
1150	199523331	3
1150	199523332	1171113
1150	199523333	1
1150	199523334	327112
1150	199523335	1
1150	199523336	3022
1150	199523337	576
1150	199523338	54
1150	199523339	152
1150	199523340	175
1150	199523341	383
1150	199523342	591964
1150	199523343	18
1150	199523344	2963
1150	199523345	3755
1150	199523346	9
1150	199523347	30
1150	199523348	832
1150	199523349	20
1150	199523350	114
1150	199523351	1814
1150	199523352	26011
1150	199523353	361
1150	199523354	3
1150	199523355	110
1150	199523356	118573
1150	199523357	2396
1150	199523358	4791
1150	199523359	62
1150	199523360	33
1150	199523361	3
1150	199523362	634
1150	199523363	636
1150	199523364	3
1150	199523365	3067
1150	199523366	4392
1150	199523367	32
1150	199523368	492
1150	199523369	2
1150	199523370	4
1150	199523371	8
1150	199523372	225
1150	199523373	426
1150	199523374	10
1150	199523375	169
1150	199523376	62
1150	199523377	23
1150	199523378	4
1150	199523379	8
1150	199523380	413
1150	199523381	2
1150	199523382	4
1150	199523383	109
1150	199523384	22
1150	199523385	14
1150	199523386	1
1150	199523387	387213
1150	199523388	66624
1150	199523389	23213
1150	199523390	19
1150	199523391	4
1150	199523392	37
1150	199523393	68
1150	199523394	24
1150	199523395	1078
1150	199523396	1
1150	199523397	143
1150	199523398	7670
1150	199523399	16
1150	199523400	136
1150	199523401	11
1150	199523402	1506
1150	199523403	1
1150	199523404	16
1150	199523405	15525
1150	199523406	1129
1150	199523407	4135
1150	199523408	1216
1150	199523409	481
1150	199523410	1
1150	199523411	93
1150	199523412	122
1150	199523413	9140
1150	199523414	25
1150	199523415	851
1150	199523416	5
1150	199523417	36735
1150	199523418	1
1150	199523419	47
1150	199523420	12
1150	199523421	10104
1150	199523422	3
1150	199523423	1282
1150	199523424	6
1150	199523425	2444
1150	199523426	62
1150	199523427	5
1150	199523428	98
1150	199523429	1
1150	199523430	16
1150	199523431	269
1150	199523432	2749
1150	199523433	17651
1150	199523434	3630
1150	199523435	303
1150	199523436	16
1150	199523437	1167
1150	199523438	1
1150	199523439	107799
1150	199523440	107799
1150	199523441	107799
1150	199523442	107799
1150	199523443	107799
1150	199523444	107799
1150	199523445	107799
1150	199523446	107799
1150	199523447	107799
1150	199523448	107799
1150	199523449	8
1150	199523450	105
1150	199523451	38791
1150	199523452	29
1150	199523453	100
1150	199523454	16
1150	199523455	1433
1150	199523456	22
1150	199523457	33834
1150	199523458	946
1150	199523459	93
1150	199523460	43
1150	199523461	26
1150	199523462	14
1150	199523463	22
1150	199523464	689
1150	199523465	9
1150	199523466	371
1150	199523467	2540
1150	199523468	5
1150	199523469	442
1150	199523470	29
1150	199523471	281254
1150	199523472	14
1150	199523473	72
1150	199523474	2
1150	199523475	307
1150	199523476	8
1150	199523477	326
1150	199523478	98
1150	199523479	2372
1150	199523480	3
1150	199523481	13725
1150	199523482	4119
1150	199523483	17
1150	199523484	118
1150	199523485	2104
1150	199523486	26865
1150	199523487	14961
1150	199523488	45
1150	199523489	5944
1150	199523490	1187
1150	199523491	3103
1150	199523492	1
1150	199523493	1835
1150	199523494	15
1150	199523495	3
1150	199523496	349
1150	199523497	3067
1150	199523498	59955
1150	199523499	242
1150	199523500	32
1150	199523501	3
1150	199523502	372
1150	199523503	6
1150	199523504	3
